regiao,uf,municipio,co_ibge,cnes,comp,nome_estabelecimento,razao_social,tipo_gestao,ds_tipo_unidade,desc_natureza_juridica,leitos_existentes,leitos_sus,populacao,id_estabelecimento,existentes_nao_sus,percentual_sus
NORDESTE,AL,MACEIO,270430,6492592,202603,HOSPITAL CLIOM,HOSPITAL DE ONCOLOGIA DE MACEIO LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,18,0,994952.0,6492592,18,0.0
NORDESTE,AL,MACEIO,270430,6515630,202603,IOFAL,INSTITUTO OFTALMOLOGICO DE ALAGOAS LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,1,0,994952.0,6515630,1,0.0
NORDESTE,AL,MACEIO,270430,7084137,202603,HOFTALMO HOSPITAL OFTALMOLOGICO DE ALAGOAS LTDA,HOFTALMO HOSPITAL OFTALMOLOGICO DE ALAGOAS LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,6,0,994952.0,7084137,6,0.0
NORDESTE,AL,MACEIO,270430,7471955,202603,HOSPITAL MEDICO CIRURGICO,HOSPITAL MEDICO CIRURGICO DE ALAGOAS LTDA EPP,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,82,82,994952.0,7471955,0,100.0
NORDESTE,AL,MACEIO,270430,7683510,202603,H OLHOS ALAGOAS,OFTALMOCENTRO CENTRO OFTALMOLOGICO SS LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,1,0,994952.0,7683510,1,0.0
NORDESTE,AL,MACEIO,270430,7838689,202603,OCULAR,OCULAR CLINICA DE OLHOS LTDA EPP,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,2,0,994952.0,7838689,2,0.0
NORDESTE,AL,MACEIO,270430,9379517,202603,OFTALMOS ASSOCIADOS DE ALAGOAS,OFTALMOS ASSOCIADOS DE ALAGOAS S S LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,6,0,994952.0,9379517,6,0.0
NORDESTE,AL,MACEIO,270430,9923837,202603,HOSPITAL DA MULHER DRA NISE DA SILVEIRA,SECRETARIA DE ESTADO DA SAUDE,Estadual,HOSPITAL ESPECIALIZADO,HOSPITAL_PÚBLICO,118,118,994952.0,9923837,0,100.0
NORDESTE,AL,MAJOR ISIDORO,270440,2004488,202603,UNIDADE MISTA DR EZECHIAS DA ROCHA,PREFEITURA MUNICIPAL DE MAJOR IZIDORO,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,32,32,17828.0,2004488,0,100.0
NORDESTE,AL,MARIBONDO,270480,2011573,202603,CENTRO DE SAUDE JOSEFA TITARA DO CARMO,PREFEITURA MUNICIPAL DE MARIBONDO,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,2,2,13970.0,2011573,0,100.0
NORDESTE,AL,MATA GRANDE,270500,4020383,202603,UNIDADE MISTA JOAQUIM PAULO VIEIRA MALTA,PREFEITURA MUNICIPAL DE MATA GRANDE,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,36,36,22126.0,4020383,0,100.0
NORDESTE,AL,MATRIZ DE CAMARAGIBE,270510,2009161,202603,HOSPITAL LUIZ ARRUDA,PREFEITURA MUNICIPAL DE MATRIZ DE CAMARAGIBE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,24,24,24331.0,2009161,0,100.0
NORDESTE,AL,MURICI,270550,4020405,202603,HOSPITAL GERAL DAGOBERTO OMENA HGDO,UNIDADE MISTA DAGOBERTO UCHOA LOPES DE OMENA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,53,53,25926.0,4020405,0,100.0
NORDESTE,AL,PALMEIRA DOS INDIOS,270630,2010631,202603,HOSPITAL REGIONAL SANTA RITA E MATERNIDADE SANTA OLIMPIA,ASSOCIACAO BENEFICIENTE DE PALMEIRA DOS INDIOS,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,160,132,73621.0,2010631,28,82.5
NORDESTE,AL,PALMEIRA DOS INDIOS,270630,8093504,202603,HOSPITAL REGIONAL DE PALMEIRA DOS INDIOS,SECRETARIA DE ESTADO DA SAUDE,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,118,98,73621.0,8093504,20,83.05084745762711
NORDESTE,AL,PAO DE ACUCAR,270640,2719290,202603,UNIDADE MISTA DR DJALMA GONCALVES DOS ANJOS,PREFEITURA MUNICIPAL DE PAO DE ACUCAR,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,52,52,24291.0,2719290,0,100.0
NORDESTE,AL,PAULO JACINTO,270660,4020472,202603,UNIDADE MISTA MARINA LAMENHA,PREFEITURA MUNICIPAL DE PAULO JACINTO,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,16,16,6691.0,4020472,0,100.0
NORDESTE,AL,PENEDO,270670,2003775,202603,SANTA CASA DE MISERICORDIA DE PENEDO,SANTA CASA DE MISERICORDIA IRMANDADE GARCIA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,118,105,60185.0,2003775,13,88.98305084745762
NORDESTE,AL,PENEDO,270670,9362487,202603,HOSPITAL DE OLHOS DE PENEDO,TH HOSPITAL DE OLHOS DE PENEDO LTDA EPP,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,2,1,60185.0,9362487,1,50.0
NORDESTE,AL,PILAR,270690,2011166,202603,HOSPNOSSA SENHORA DE LOURDES E MAT ARMANDO LAGES,HOSP NOSSA SENHORA DE LOURDES E MAT ARMANDO LAGES,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,50,50,36525.0,2011166,0,100.0
NORDESTE,AL,PILAR,270690,8069786,202603,HOSPITAL DO FUTURO,HOSPITAL NOSSA SRA DE LOURDES E MATERN DR ARMANDO LAGES,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,52,52,36525.0,8069786,0,100.0
NORDESTE,AL,PIRANHAS,270710,2721643,202603,UN MISTA SEN ARNON A F DE MELO,SECRETARIA DE ESTADO DA SAUDE FES,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,42,42,23053.0,2721643,0,100.0
NORDESTE,AL,PORTO CALVO,270730,4020510,202603,HOSPITAL MUNICIPAL DE PORTO CALVO,PREFEITURA MUNICIPAL DE PORTA CALVO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,40,40,24509.0,4020510,0,100.0
NORDESTE,AL,PORTO CALVO,270730,7042671,202603,HOSPITAL REGIONAL DO NORTE,SECRETARIA DE ESTADO DA SAUDE,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,128,108,24509.0,7042671,20,84.375
NORDESTE,AL,QUEBRANGULO,270760,2722321,202603,UNIDADE HOSPITALAR DE QUEBRANGULO,PREFEITURA MUNICIPAL DE QUEBRANGULO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,28,28,11303.0,2722321,0,100.0
NORDESTE,AL,RIO LARGO,270770,2720043,202603,HOSPITAL GERAL PROF IB GATTO FALCAO,SECRETARIA DE ESTADO DA SAUDE FES,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,118,118,97658.0,2720043,0,100.0
NORDESTE,AL,SANTANA DO IPANEMA,270800,5616298,202603,HOSPITAL REGIONAL DR CLODOLFO RODRIGUES DE MELO,PREFEITURA MUNICIPAL DE SANTANA DO IPANEMA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,145,119,47418.0,5616298,26,82.06896551724138
NORDESTE,AL,SAO BRAS,270820,2720027,202603,HOSPITAL DR JOSE VANDERLEY NETO,PREFEITURA MUNICIPAL DE SAO BRAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,3,3,6557.0,2720027,0,100.0
NORDESTE,AL,SAO JOSE DA LAJE,270830,2722356,202603,UNIDADE MISTA DR ARTHUR CAMELO VERAS,PREFEITURA MUNICIPAL DE SAO JOSE DA LAJE,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,50,50,21180.0,2722356,0,100.0
NORDESTE,AL,SAO JOSE DA TAPERA,270840,2722372,202603,UNIDADE MISTA ENIO RICARDO GOMES,PREFEITURA MUNICIPAL DE SAO JOSE DA TAPERA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,29,29,31569.0,2722372,0,100.0
NORDESTE,AL,SAO LUIS DO QUITUNDE,270850,2008858,202603,HOSPITAL JOSE AUGUSTO,PREFEITURA MUNICIPAL DE SAO LUIZ DO QUITUNDE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,29,29,31785.0,2008858,0,100.0
NORDESTE,AL,SAO MIGUEL DOS CAMPOS,270860,2010151,202603,SANTA CASA DE MISERICORDIA DE SAO MIGUEL DOS CAMPOS,SANTA CASA DE MISERICORDIA DE SAO MIGUEL DOS CAMPOS,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,153,142,53380.0,2010151,11,92.81045751633987
NORDESTE,AL,SAO SEBASTIAO,270880,2719339,202603,UNIDADE MISTA NOSSA SENHORA DA PENHA,MUNICIPIO DE SAO SEBASTIAO,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,6,6,32707.0,2719339,0,100.0
NORDESTE,AL,TAQUARANA,270910,2722402,202603,UNIDADE MISTA NOSSA SENHORA DE FATIMA,PREFEITURA MUNICIPAL DE TAQUARANA,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,1,1,19428.0,2722402,0,100.0
NORDESTE,AL,TEOTONIO VILELA,270915,2722399,202603,HOSPITAL MUNICIPAL NOSSA SENHORA DAS GRACAS,HOSPITAL MUNICIPAL NOSSA SENHORA DAS GRACAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,68,68,39143.0,2722399,0,100.0
NORDESTE,AL,TRAIPU,270920,2719894,202603,UNIDADE MISTA DE SAUDE MARIA EULINA DOS SANTOS,PREFEITURA MUNICIPAL DE TRAIPU,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,20,20,24106.0,2719894,0,100.0
NORDESTE,AL,UNIAO DOS PALMARES,270930,2705737,202603,HOSPITAL PESTALOZZI UNIAO,HOSPITAL PESTALOZZI UNIAO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,30,0,60860.0,2705737,30,0.0
NORDESTE,AL,UNIAO DOS PALMARES,270930,7753470,202603,HOSPITAL REGIONAL DA MATA,SECRETARIA DE ESTADO DA SAUDE FES,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,116,106,60860.0,7753470,10,91.37931034482759
NORDESTE,AL,VICOSA,270940,2003570,202603,HOSPITAL MUNICIPAL DE VICOSA,PREFEITURA MUNICIPAL DE VICOSA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,40,40,24414.0,2003570,0,100.0
NORDESTE,BA,ABAIRA,290010,6556450,202603,HOSPITAL MUNICIPAL ODIN MELO,PREFEITURA MUNICIPAL DE ABAIRA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,10,10,7407.0,6556450,0,100.0
NORDESTE,BA,ABARE,290020,2304295,202603,HOSPITAL MUNICIPAL JONIVAL LUCAS DA SILVA,MUNICIPIO DE ABARE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,27,27,18269.0,2304295,0,100.0
NORDESTE,BA,ACAJUTIBA,290030,2550393,202603,CENTRO DE APOIO A ATENCAO BASICA DR WALDIR PIRES,PREFEITURA MUNICIPAL DE ACAJUTIBA,Dupla gestao,UNIDADE MISTA,HOSPITAL_PÚBLICO,8,8,14200.0,2550393,0,100.0
NORDESTE,BA,ADUSTINA,290035,2771292,202603,UNIDADE MISTA HOSPITALAR MARIA DOS SANTOS ALMEIDA,MUNICIPIO DE ADUSTINA,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,12,12,14510.0,2771292,0,100.0
NORDESTE,BA,AGUA FRIA,290040,2602202,202603,HOSPITAL MATERNIDADE LUIS EDUARDO MAGALHAES,MUNICIPIO DE AGUA FRIA,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,20,20,14833.0,2602202,0,100.0
NORDESTE,BA,ALAGOINHAS,290070,2487322,202603,SANTA CASA DE MISERICORDIA DE ALAGOINHAS,SANTA CASA DE MISERICORDIA DE ALAGOINHAS,Municipal,UNIDADE MISTA,HOSPITAL_FILANTRÓPICO,5,5,161196.0,2487322,0,100.0
NORDESTE,BA,ALAGOINHAS,290070,2487411,202603,CENTRO DE CIRURGIAS ELETIVAS JUDELIO DE SOUZA CARMO,MUNICIPIO DE ALAGOINHAS,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,34,34,161196.0,2487411,0,100.0
NORDESTE,BA,ALAGOINHAS,290070,2487438,202603,HOSPITAL REGIONAL DANTAS BIAO,BAHIA SECRETARIA DE SAUDE DO ESTADO,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,125,125,161196.0,2487438,0,100.0
NORDESTE,BA,ALAGOINHAS,290070,2519879,202603,HCA,HOSPITAL DAS CLINICAS DE ALAGOINHAS S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,49,21,161196.0,2519879,28,42.857142857142854
NORDESTE,BA,ALAGOINHAS,290070,2519933,202603,UMI,UMI URGENCIA MEDICA INFANTIL LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,17,0,161196.0,2519933,17,0.0
NORDESTE,BA,ALAGOINHAS,290070,4736346,202603,HOSPITAL MATERNO INFANTIL DE ALAGOINHAS,MUNICIPIO DE ALAGOINHAS,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PÚBLICO,51,41,161196.0,4736346,10,80.3921568627451
NORDESTE,BA,ALCOBACA,290080,2304848,202603,HOSPITAL MUNICIPAL SAO BERNARDO,FUNDO MUNICIPAL DE SAUDE DE ALCOBACA BA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,59,59,25601.0,2304848,0,100.0
NORDESTE,BA,AMARGOSA,290100,2414244,202603,HOSPITAL MUNICIPAL DE AMARGOSA,PREFEITURA MUNICIPAL DE AMARGOSA,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,70,70,38585.0,2414244,0,100.0
NORDESTE,BA,AMELIA RODRIGUES,290110,2799103,202603,HPP DR PEDRO AMERICO DE BRITO,MUNICIPIO DE AMELIA RODRIGUES,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,17,16,24830.0,2799103,1,94.11764705882352
NORDESTE,BA,AMERICA DOURADA,290115,2304538,202603,HOSPITAL MUNICIPAL LOURIVAL BISPO DO ROSARIO,PREFEITURA MUNICIPAL DE AMERICA DOURADA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,27,27,15572.0,2304538,0,100.0
NORDESTE,BA,ANAGE,290120,3827127,202603,HOSPITAL MUNICIPAL TAVINA OLIVEIRA,MUNICIPIO DE ANAGE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,28,28,26745.0,3827127,0,100.0
NORDESTE,BA,ANDARAI,290130,4021460,202603,HOSPITAL MUNICIPAL DE ANDARAI,MUNICIPIO DE ANDARAI,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,32,32,13545.0,4021460,0,100.0
NORDESTE,BA,ANDORINHA,290135,4021495,202603,UBS DE ANDORINHA,MUNICIPIO DE ANDORINHA,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,15,15,15491.0,4021495,0,100.0
NORDESTE,BA,ANGICAL,290140,3017028,202603,HOSPITAL MUNICIPAL GILVAN WANDERLEY DE CARVALHO,MUNICIPIO DE ANGICAL,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,13,13,14178.0,3017028,0,100.0
NORDESTE,BA,ANGUERA,290150,2660229,202603,HOSPITAL MUNICIPAL JOSELITO VIEIRA NEVES,MUNICIPIO DE ANGUERA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,12,12,11490.0,2660229,0,100.0
NORDESTE,BA,ANTAS,290160,2799820,202603,HOSPITAL NOSSA SENHORA DE LOURDES,SANTA CASA SEM FRONTEIRAS,Dupla gestao,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,54,54,14984.0,2799820,0,100.0
NORDESTE,BA,ANTAS,290160,2799847,202603,HOSPITAL SANTA MARIA,ASSOCIACAO COMUNITARIA E BENEFICIENTE DE ANTAS,Dupla gestao,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,80,80,14984.0,2799847,0,100.0
NORDESTE,BA,ANTONIO GONCALVES,290180,2799944,202603,UNIDADE DE SAUDE MAE JULIA,MUNICIPIO DE ANTONIO GONCALVES,Municipal,PRONTO SOCORRO GERAL,HOSPITAL_PÚBLICO,3,3,11248.0,2799944,0,100.0
NORDESTE,BA,APORA,290190,9528741,202603,CENTRO DE SAUDE DE APORA,MUNICIPIO DE APORA,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,1,1,16361.0,9528741,0,100.0
NORDESTE,BA,ARACAS,290205,2512084,202603,UNIDADE MISTA JULIA TRINDADE LEAL,PREFEITURA MUNICIPAL DE ARACAS,Dupla gestao,UNIDADE MISTA,HOSPITAL_PÚBLICO,23,23,11953.0,2512084,0,100.0
NORDESTE,BA,ARACATU,290200,3407829,202603,HOSPITAL MUNICIPAL FELINTO SILVEIRA MAIA,MUNICIPIO DE ARACATU,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,33,33,14440.0,3407829,0,100.0
NORDESTE,BA,ARACI,290210,2598213,202603,HOSPITAL MUNICIPAL NOSSA SENHORA DA CONCEICAO,MUNICIPIO DE ARACI,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,48,48,50308.0,2598213,0,100.0
NORDESTE,BA,AURELINO LEAL,290240,2444798,202603,HOSPITAL GERAL DE AURELINO LEAL,FUNDO MUNICIPAL DE SAUDE DE AURELINO LEAL,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,40,40,11339.0,2444798,0,100.0
NORDESTE,BA,BAIANOPOLIS,290250,4022068,202603,CASA DE SAUDE SENHOR DO BONFIM,MUNICIPIO DE BAIANOPOLIS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,28,28,14138.0,4022068,0,100.0
NORDESTE,BA,BAIXA GRANDE,290260,2799766,202603,HOSPITAL MATERNIDADE MILTON PAMPONET RIBEIRO,MUNICIPIO DE BAIXA GRANDE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,42,42,18628.0,2799766,0,100.0
NORDESTE,BA,BARRA,290270,2301687,202603,HOSPITAL ANA MARIANI,MUNICIPIO DA BARRA,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,42,42,53642.0,2301687,0,100.0
NORDESTE,BA,BARRA,290270,3048209,202603,HOSPITAL SANTA RITA,FUNDACAO ABM DE PESQ E EXTENSAO NA AREA DA SAUDE FABAMED,Dupla gestao,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,44,44,53642.0,3048209,0,100.0
NORDESTE,BA,BARRA DA ESTIVA,290280,2799855,202603,HOSPITAL SUSY ZANFRETTA,ASSOCIACAO FILHAS DE SAO CAMILO,Dupla gestao,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,69,51,27743.0,2799855,18,73.91304347826086
NORDESTE,BA,BARRA DO CHOCA,290290,2722844,202603,HOSPITAL MUNICIPAL DR JOSE MARIA DE MAGALHAES NETO,PREFEITURA MUNICIPAL DE BARRA DO CHOCA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,33,33,38581.0,2722844,0,100.0
NORDESTE,BA,BARRA DO MENDES,290300,4022262,202603,HOSPITAL MUNICIPAL DR MANOEL NOVAES,MUNICIPIO DE BARRA DO MENDES,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,30,30,14376.0,4022262,0,100.0
NORDESTE,BA,BARREIRAS,290320,0152870,202603,ITIBA,INSTITUTO DE TERAPIA INTENSIVA DE BARREIRAS LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,30,10,171634.0,0152870,20,33.33333333333333
NORDESTE,BA,BARREIRAS,290320,2505231,202603,HOSPITAL DA MULHER,MUNICIPIO DE BARREIRAS,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PÚBLICO,32,32,171634.0,2505231,0,100.0
NORDESTE,BA,BARREIRAS,290320,2517698,202603,CLINICA SANTA MONICA,CLINICA SANTA MONICA S S LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,28,0,171634.0,2517698,28,0.0
NORDESTE,BA,BARREIRAS,290320,2517744,202603,COTEFI,HOSPITAL COTEFI LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,5,0,171634.0,2517744,5,0.0
NORDESTE,BA,BARREIRAS,290320,2517752,202603,CASA DE SAUDE SAO JOAO,CASA DE SAUDE SAO JOAO LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,13,0,171634.0,2517752,13,0.0
NORDESTE,BA,BARREIRAS,290320,2659069,202603,HOSPITAL MUNICIPAL EURICO DUTRA,MUNICIPIO DE BARREIRAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,72,64,171634.0,2659069,8,88.88888888888889
NORDESTE,BA,BARREIRAS,290320,3563308,202603,HOSPITAL CENTRAL DE BARREIRAS,HOSPITAL CENTRAL DE BARREIRAS LTDA,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PRIVADO,50,30,171634.0,3563308,20,60.0
NORDESTE,BA,BARREIRAS,290320,3972925,202603,HOSPITAL DO OESTE,BAHIA SECRETARIA DE SAUDE DO ESTADO,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,344,341,171634.0,3972925,3,99.12790697674419
NORDESTE,BA,BARREIRAS,290320,4735560,202603,HOSPITAL MUNICIPAL EDSONNINA NEVES DE SOUZA,MUNICIPIO DE BARREIRAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,150,0,171634.0,4735560,150,0.0
NORDESTE,BA,BARRO ALTO,290323,2304910,202603,MEDCLIN CENTRO DE ESPECIALIDADES MEDICAS,MATOS MENDONCA SERVICOS MEDICOS LTDA ME,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,23,22,13922.0,2304910,1,95.65217391304348
NORDESTE,BA,BARRO PRETO,290330,2601079,202603,HOSPITAL NOSSA SENHORA DA CONCEICAO,MUNICIPIO DE BARRO PRETO,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,9,9,5936.0,2601079,0,100.0
NORDESTE,BA,BARROCAS,290327,4022416,202603,HOSPITAL MUNICIPAL DR JOSE MARIA DE MAGALHAES NETO,MUNICIPIO DE BARROCAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,30,30,15780.0,4022416,0,100.0
NORDESTE,BA,BELMONTE,290340,2413922,202603,HOSPITAL DR JOSE DA COSTA PINTO DANTAS,MUNICIPIO DE BELMONTE,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,41,41,20527.0,2413922,0,100.0
NORDESTE,BA,BELO CAMPO,290350,2304953,202603,HOSPITAL MUNICIPAL VICENTE VIEIRA,PREFEITURA MUNICIPAL DE BELO CAMPO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,51,51,19074.0,2304953,0,100.0
NORDESTE,BA,BIRITINGA,290360,2644827,202603,HOSPITAL MUNICIPAL DE BIRITINGA,MUNICIPIO DE BIRITINGA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,14,14,15603.0,2644827,0,100.0
NORDESTE,BA,BOA VISTA DO TUPIM,290380,2771268,202603,HOSPITAL GERAL DE BOA VISTA DO TUPIM,MUNICIPIO DE BOA VISTA DO TUPIM,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,14,14,17262.0,2771268,0,100.0
NORDESTE,BA,BOM JESUS DA LAPA,290390,4022718,202603,HOSPITAL MUNICIPAL CARMELA DUTRA,MUNICIPIO DE BOM JESUS DA LAPA,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,142,117,68866.0,4022718,25,82.3943661971831
NORDESTE,BA,BOM JESUS DA LAPA,290390,7232519,202603,MATERNIDADE MUNICIPAL CARMELA DUTRA,MUNICIPIO DE BOM JESUS DA LAPA,Dupla gestao,HOSPITAL ESPECIALIZADO,HOSPITAL_PÚBLICO,25,25,68866.0,7232519,0,100.0
NORDESTE,BA,BOM JESUS DA SERRA,290395,4022750,202603,HOSPITAL MUNICIPAL DE BOM JESUS DA SERRA,MUNICIPIO DE BOM JESUS DA SERRA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,28,14,10018.0,4022750,14,50.0
NORDESTE,BA,BONINAL,290400,2523515,202603,HOSPITAL MUNICIPAL MARCUS ALLAN DE CASTRO ROCHA,MUNICIPIO BONINAL,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,24,24,14125.0,2523515,0,100.0
NORDESTE,BA,BONITO,290405,3246558,202603,HOSPITAL MUNICIPAL DE BONITO,MUNICIPIO DE BONITO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,16,16,16425.0,3246558,0,100.0
NORDESTE,BA,BOQUIRA,290410,4022807,202603,HOSPITAL MUNICIPAL DE BOQUIRA,MUNICIPIO DE BOQUIRA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,23,23,19782.0,4022807,0,100.0
NORDESTE,BA,BOTUPORA,290420,2386305,202603,HOSPITAL MUNICIPAL E MATERNIDADE DE BOTUPORA,MUNICIPIO DE BOTUPORA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,43,43,11427.0,2386305,0,100.0
NORDESTE,BA,BREJOES,290430,2801590,202603,HOSPITAL MUNICIPAL JOANA CAJAIBA DE ANDRADE,MUNICIPIO DE BREJOES,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,19,19,13224.0,2801590,0,100.0
NORDESTE,BA,BREJOLANDIA,290440,7228724,202603,HOSPITAL MUNICIPAL NIVALDO SEVERO DE OLIVEIRA,MUNICIPIO DE BREJOLANDIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,16,16,9363.0,7228724,0,100.0
NORDESTE,BA,BROTAS DE MACAUBAS,290450,6485235,202603,HOSPITAL MUNICIPAL DE BROTAS DE MACAUBAS,MUNICIPIO DE BROTAS DE MACAUBAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,16,16,12180.0,6485235,0,100.0
NORDESTE,BA,BRUMADO,290460,2386569,202603,HOSPITAL MUNICIPAL PROF MAGALHAES NETO,MUNICIPIO DE BRUMADO,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,136,126,74368.0,2386569,10,92.64705882352942
NORDESTE,BA,BRUMADO,290460,2660113,202603,SOMEPE,SOCORRO MEDICO PERMANENTE,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,12,0,74368.0,2660113,12,0.0
NORDESTE,BA,BURITIRAMA,290475,2386674,202603,HOSPITAL DE PEQUENO PORTE MATERNIDADE NOSSA SENHORA DA LUZ,MUNICIPIO DE BURITIRAMA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,23,23,20221.0,2386674,0,100.0
NORDESTE,BA,CAATIBA,290480,2386739,202603,HOSPITAL MUNICIPAL DE CAATIBA,MUNICIPIO DE CAATIBA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,14,14,6128.0,2386739,0,100.0
